user_id,content,status,end_date
685df192a2cd54b0683ea395,장비 점검,To do,2025-06-27
685df192a2cd54b0683ea395,보고서 작성,To do,2025-06-27
685df192a2cd54b0683ea395,사내 교육,Done,2025-06-21
685df192a2cd54b0683ea395,시연 준비,In Progress,2025-06-06
685df192a2cd54b0683ea395,사내 교육,To do,2025-06-03
685df192a2cd54b0683ea395,발표 자료 제작,In Progress,2025-06-22
685df192a2cd54b0683ea395,업무 공유,Done,2025-06-25
685df192a2cd54b0683ea395,메일 확인,To do,2025-06-16
685df192a2cd54b0683ea396,코드 리뷰,To do,2025-06-16
685df192a2cd54b0683ea396,데이터 분석,In Progress,2025-06-12
685df192a2cd54b0683ea396,보고서 작성,In Progress,2025-07-01
685df192a2cd54b0683ea396,회의 준비,To do,2025-06-24
685df192a2cd54b0683ea396,장비 점검,In Progress,2025-06-27
685df192a2cd54b0683ea396,오류 수정,Done,2025-06-07
685df192a2cd54b0683ea396,업데이트 적용,Done,2025-06-07
685df192a2cd54b0683ea396,보고서 작성,Done,2025-06-24
685df192a2cd54b0683ea396,설계 문서 검토,To do,2025-06-25
685df192a2cd54b0683ea396,고객 응대,In Progress,2025-06-15
685df192a2cd54b0683ea397,시연 준비,To do,2025-06-24
685df192a2cd54b0683ea397,고객 응대,In Progress,2025-06-18
685df192a2cd54b0683ea397,기능 테스트,In Progress,2025-06-24
685df192a2cd54b0683ea397,메일 확인,In Progress,2025-06-07
685df192a2cd54b0683ea397,회식 준비,Done,2025-06-03
685df192a2cd54b0683ea397,설계 문서 검토,Done,2025-06-14
685df192a2cd54b0683ea397,오류 수정,In Progress,2025-06-14
685df192a2cd54b0683ea397,업데이트 적용,In Progress,2025-06-30
685df192a2cd54b0683ea397,보고서 작성,In Progress,2025-06-06
685df192a2cd54b0683ea397,회식 준비,In Progress,2025-06-17
685df192a2cd54b0683ea398,설계 문서 검토,Done,2025-06-12
685df192a2cd54b0683ea398,시연 준비,To do,2025-06-28
685df192a2cd54b0683ea398,장비 점검,To do,2025-06-24
685df192a2cd54b0683ea398,일정 조율,To do,2025-06-24
685df192a2cd54b0683ea398,데이터 분석,To do,2025-06-28
685df192a2cd54b0683ea398,장비 점검,In Progress,2025-06-04
685df192a2cd54b0683ea398,장비 점검,To do,2025-06-07
685df192a2cd54b0683ea398,오류 수정,To do,2025-06-19
685df192a2cd54b0683ea398,코드 리뷰,In Progress,2025-06-02
685df192a2cd54b0683ea398,문서 작성,Done,2025-06-27
685df192a2cd54b0683ea399,고객 응대,To do,2025-06-16
685df192a2cd54b0683ea399,고객 응대,In Progress,2025-06-16
685df192a2cd54b0683ea399,보고서 작성,In Progress,2025-06-29
685df192a2cd54b0683ea399,설계 문서 검토,Done,2025-06-02
685df192a2cd54b0683ea399,장비 점검,To do,2025-06-27
685df192a2cd54b0683ea399,데이터 분석,In Progress,2025-06-14
685df192a2cd54b0683ea399,보고서 작성,To do,2025-06-16
685df192a2cd54b0683ea399,일정 조율,In Progress,2025-06-15
685df192a2cd54b0683ea399,고객 응대,In Progress,2025-06-21
685df192a2cd54b0683ea399,코드 리뷰,To do,2025-06-13
685df192a2cd54b0683ea39a,오류 수정,To do,2025-06-02
685df192a2cd54b0683ea39a,자료 정리,In Progress,2025-06-02
685df192a2cd54b0683ea39a,코드 리뷰,To do,2025-06-23
685df192a2cd54b0683ea39a,오류 수정,Done,2025-06-04
685df192a2cd54b0683ea39a,코드 리뷰,To do,2025-06-09
685df192a2cd54b0683ea39a,발표 자료 제작,To do,2025-06-09
685df192a2cd54b0683ea39a,메일 확인,In Progress,2025-06-05
685df192a2cd54b0683ea39a,시연 준비,To do,2025-06-29
685df192a2cd54b0683ea39a,고객 응대,Done,2025-06-02
685df192a2cd54b0683ea39a,오류 수정,In Progress,2025-06-25
685df192a2cd54b0683ea39b,회식 준비,To do,2025-06-27
685df192a2cd54b0683ea39b,회의 준비,Done,2025-06-21
685df192a2cd54b0683ea39b,문서 작성,In Progress,2025-06-09
685df192a2cd54b0683ea39b,회식 준비,In Progress,2025-06-29
685df192a2cd54b0683ea39b,코드 리뷰,In Progress,2025-06-21
685df192a2cd54b0683ea39b,데이터 분석,To do,2025-06-23
685df192a2cd54b0683ea39b,보고서 작성,Done,2025-06-14
685df192a2cd54b0683ea39b,설계 문서 검토,In Progress,2025-06-16
685df192a2cd54b0683ea39b,업무 공유,In Progress,2025-06-28
685df192a2cd54b0683ea39b,시연 준비,Done,2025-06-06
685df192a2cd54b0683ea39c,데이터 분석,In Progress,2025-06-20
685df192a2cd54b0683ea39c,보고서 작성,Done,2025-06-27
685df192a2cd54b0683ea39c,일정 조율,To do,2025-06-20
685df192a2cd54b0683ea39c,발표 자료 제작,In Progress,2025-06-27
685df192a2cd54b0683ea39c,시연 준비,In Progress,2025-06-03
685df192a2cd54b0683ea39c,메일 확인,Done,2025-06-16
685df192a2cd54b0683ea39c,문서 작성,In Progress,2025-06-29
685df192a2cd54b0683ea39c,설계 문서 검토,In Progress,2025-06-10
685df192a2cd54b0683ea39c,업무 공유,Done,2025-06-23
685df192a2cd54b0683ea39c,발표 자료 제작,To do,2025-06-18
685df192a2cd54b0683ea39d,업무 공유,In Progress,2025-06-11
685df192a2cd54b0683ea39d,발표 자료 제작,Done,2025-06-02
685df192a2cd54b0683ea39d,메일 확인,In Progress,2025-06-22
685df192a2cd54b0683ea39d,회식 준비,To do,2025-07-01
685df192a2cd54b0683ea39d,회의 준비,To do,2025-06-30
685df192a2cd54b0683ea39d,데이터 분석,In Progress,2025-06-26
685df192a2cd54b0683ea39d,보고서 작성,Done,2025-06-08
685df192a2cd54b0683ea39d,장비 점검,In Progress,2025-06-15
685df192a2cd54b0683ea39d,장비 점검,To do,2025-06-25
685df192a2cd54b0683ea39d,데이터 분석,In Progress,2025-06-16
685df192a2cd54b0683ea39e,회의 준비,In Progress,2025-06-19
685df192a2cd54b0683ea39e,문서 작성,Done,2025-06-22
685df192a2cd54b0683ea39e,회의록 작성,Done,2025-06-12
685df192a2cd54b0683ea39e,설계 문서 검토,In Progress,2025-07-01
685df192a2cd54b0683ea39e,오류 수정,To do,2025-06-28
685df192a2cd54b0683ea39e,자료 정리,In Progress,2025-06-25
685df192a2cd54b0683ea39e,보고서 작성,In Progress,2025-06-12
685df192a2cd54b0683ea39e,회의 준비,In Progress,2025-06-02
685df192a2cd54b0683ea39e,장비 점검,To do,2025-06-04
685df192a2cd54b0683ea39e,보고서 작성,In Progress,2025-06-18
685df192a2cd54b0683ea39f,보고서 작성,To do,2025-06-16
685df192a2cd54b0683ea39f,업데이트 적용,In Progress,2025-06-07
685df192a2cd54b0683ea39f,문서 작성,In Progress,2025-06-12
685df192a2cd54b0683ea39f,데이터 분석,To do,2025-06-10
685df192a2cd54b0683ea39f,업무 공유,Done,2025-06-19
685df192a2cd54b0683ea39f,업무 공유,Done,2025-06-19
685df192a2cd54b0683ea39f,오류 수정,To do,2025-06-19
685df192a2cd54b0683ea39f,코드 리뷰,Done,2025-06-20
685df192a2cd54b0683ea39f,회식 준비,In Progress,2025-06-14
685df192a2cd54b0683ea39f,일정 조율,To do,2025-06-20
685df192a2cd54b0683ea3a0,업데이트 적용,In Progress,2025-06-03
685df192a2cd54b0683ea3a0,회의록 작성,To do,2025-06-21
685df192a2cd54b0683ea3a0,오류 수정,Done,2025-06-09
685df192a2cd54b0683ea3a0,회식 준비,To do,2025-06-05
685df192a2cd54b0683ea3a0,자료 정리,To do,2025-06-05
685df192a2cd54b0683ea3a0,회의 준비,In Progress,2025-06-09
685df192a2cd54b0683ea3a0,발표 자료 제작,Done,2025-06-02
685df192a2cd54b0683ea3a0,자료 정리,Done,2025-06-15
685df192a2cd54b0683ea3a0,설계 문서 검토,Done,2025-06-08
685df192a2cd54b0683ea3a0,시연 준비,In Progress,2025-06-28
685df192a2cd54b0683ea3a1,오류 수정,To do,2025-06-29
685df192a2cd54b0683ea3a1,오류 수정,Done,2025-06-15
685df192a2cd54b0683ea3a1,오류 수정,In Progress,2025-06-09
685df192a2cd54b0683ea3a1,데이터 분석,In Progress,2025-06-22
685df192a2cd54b0683ea3a1,메일 확인,Done,2025-06-28
685df192a2cd54b0683ea3a1,사내 교육,Done,2025-06-29
685df192a2cd54b0683ea3a1,사내 교육,Done,2025-06-22
685df192a2cd54b0683ea3a1,기능 테스트,Done,2025-06-26
685df192a2cd54b0683ea3a1,업데이트 적용,To do,2025-06-07
685df192a2cd54b0683ea3a1,업무 공유,To do,2025-06-06
685df192a2cd54b0683ea3a2,오류 수정,In Progress,2025-06-24
685df192a2cd54b0683ea3a2,회의 준비,In Progress,2025-06-27
685df192a2cd54b0683ea3a2,설계 문서 검토,In Progress,2025-06-09
685df192a2cd54b0683ea3a2,오류 수정,Done,2025-06-10
685df192a2cd54b0683ea3a2,설계 문서 검토,In Progress,2025-06-20
685df192a2cd54b0683ea3a2,설계 문서 검토,In Progress,2025-06-22
685df192a2cd54b0683ea3a2,코드 리뷰,In Progress,2025-06-02
685df192a2cd54b0683ea3a2,데이터 분석,To do,2025-06-06
685df192a2cd54b0683ea3a2,회의 준비,Done,2025-06-11
685df192a2cd54b0683ea3a2,회식 준비,To do,2025-06-15
685df192a2cd54b0683ea3a3,회의록 작성,Done,2025-06-30
685df192a2cd54b0683ea3a3,회의 준비,In Progress,2025-06-02
685df192a2cd54b0683ea3a3,문서 작성,Done,2025-06-06
685df192a2cd54b0683ea3a3,오류 수정,In Progress,2025-06-13
685df192a2cd54b0683ea3a3,장비 점검,To do,2025-06-25
685df192a2cd54b0683ea3a3,고객 응대,In Progress,2025-06-22
685df192a2cd54b0683ea3a3,문서 작성,To do,2025-06-08
685df192a2cd54b0683ea3a3,설계 문서 검토,Done,2025-06-17
685df192a2cd54b0683ea3a3,오류 수정,To do,2025-06-17
685df192a2cd54b0683ea3a3,설계 문서 검토,Done,2025-06-14
685df192a2cd54b0683ea3a4,데이터 분석,To do,2025-06-25
685df192a2cd54b0683ea3a4,설계 문서 검토,Done,2025-06-16
685df192a2cd54b0683ea3a4,시연 준비,In Progress,2025-06-16
685df192a2cd54b0683ea3a4,회의 준비,Done,2025-06-25
685df192a2cd54b0683ea3a4,기능 테스트,In Progress,2025-06-11
685df192a2cd54b0683ea3a4,문서 작성,In Progress,2025-06-04
685df192a2cd54b0683ea3a4,발표 자료 제작,Done,2025-06-05
685df192a2cd54b0683ea3a4,오류 수정,Done,2025-06-18
685df192a2cd54b0683ea3a4,업데이트 적용,Done,2025-06-22
685df192a2cd54b0683ea3a4,사내 교육,To do,2025-06-05
685df192a2cd54b0683ea3a5,보고서 작성,In Progress,2025-06-12
685df192a2cd54b0683ea3a5,메일 확인,To do,2025-06-23
685df192a2cd54b0683ea3a5,회의록 작성,In Progress,2025-06-18
685df192a2cd54b0683ea3a5,고객 응대,In Progress,2025-07-01
685df192a2cd54b0683ea3a5,회의 준비,Done,2025-06-23
685df192a2cd54b0683ea3a5,오류 수정,To do,2025-06-28
685df192a2cd54b0683ea3a5,데이터 분석,To do,2025-06-26
685df192a2cd54b0683ea3a5,장비 점검,To do,2025-06-29
685df192a2cd54b0683ea3a5,시연 준비,In Progress,2025-07-01
685df192a2cd54b0683ea3a5,업무 공유,To do,2025-06-09
685df192a2cd54b0683ea3a6,회의록 작성,Done,2025-06-08
685df192a2cd54b0683ea3a6,설계 문서 검토,To do,2025-06-26
685df192a2cd54b0683ea3a6,장비 점검,Done,2025-06-30
685df192a2cd54b0683ea3a6,일정 조율,To do,2025-06-14
685df192a2cd54b0683ea3a6,일정 조율,In Progress,2025-06-27
685df192a2cd54b0683ea3a6,회의 준비,To do,2025-06-19
685df192a2cd54b0683ea3a6,설계 문서 검토,To do,2025-06-08
685df192a2cd54b0683ea3a6,문서 작성,Done,2025-06-14
685df192a2cd54b0683ea3a6,발표 자료 제작,Done,2025-06-13
685df192a2cd54b0683ea3a6,오류 수정,To do,2025-07-01
